id,ar,start,end,peak_flux,label_m1p,sample_dir,num_images,is_complete_40,split
11401_2012_01_22_20_57_31_1,11401,2012-01-23 08:11:00.000000000,2012-01-23 20:11:00.000000000,1.6470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11401\2012_01_22_20_57_31_1,40,True,chrono_train
11403_2012_01_19_01_21_00_0,11403,2012-01-18 13:21:00.000000000,2012-01-19 01:21:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11403\2012_01_19_01_21_00_0,40,True,chrono_train
11403_2012_01_19_01_21_00_1,11403,2012-01-19 12:00:00.000000000,2012-01-20 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11403\2012_01_19_01_21_00_1,40,True,chrono_train
11403_2012_01_17_01_21_01_0,11403,2012-01-16 13:21:01.000000000,2012-01-17 01:21:01.000000000,1e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11403\2012_01_17_01_21_01_0,40,True,chrono_train
11405_2012_01_17_12_00_00_0,11405,2012-01-17 00:00:00.000000000,2012-01-17 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_0,40,True,chrono_train
11405_2012_01_17_12_00_00_1,11405,2012-01-17 22:02:38.266041051,2012-01-18 10:02:38.266041051,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_1,40,True,chrono_train
11405_2012_01_17_12_00_00_2,11405,2012-01-19 07:51:49.381928069,2012-01-19 19:51:49.381928069,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_2,40,True,chrono_train
11405_2012_01_17_12_00_00_3,11405,2012-01-19 20:04:34.839783531,2012-01-20 08:04:34.839783531,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_3,40,True,chrono_train
11405_2012_01_17_12_00_00_4,11405,2012-01-22 07:56:11.666662125,2012-01-22 19:56:11.666662125,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_4,40,True,chrono_train
11405_2012_01_17_12_00_00_5,11405,2012-01-23 09:28:21.801241692,2012-01-23 21:28:21.801241692,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_5,40,True,chrono_train
11405_2012_01_17_12_00_00_6,11405,2012-01-24 22:00:59.999999996,2012-01-25 10:00:59.999999996,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11405\2012_01_17_12_00_00_6,40,True,chrono_train
11404_2012_01_17_12_00_00_0,11404,2012-01-17 00:00:00.000000000,2012-01-17 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11404\2012_01_17_12_00_00_0,40,True,chrono_train
11406_2012_01_18_12_00_00_0,11406,2012-01-18 00:00:00.000000000,2012-01-18 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11406\2012_01_18_12_00_00_0,40,True,chrono_train
11406_2012_01_18_12_00_00_1,11406,2012-01-19 12:00:00.000000000,2012-01-20 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11406\2012_01_18_12_00_00_1,40,True,chrono_train
11407_2012_01_19_12_00_00_0,11407,2012-01-19 00:00:00.000000000,2012-01-19 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_0,40,True,chrono_train
11407_2012_01_19_12_00_00_1,11407,2012-01-19 13:43:08.558316016,2012-01-20 01:43:08.558316016,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_1,40,True,chrono_train
11407_2012_01_19_12_00_00_2,11407,2012-01-20 11:34:13.216691048,2012-01-20 23:34:13.216691048,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_2,40,True,chrono_train
11407_2012_01_19_12_00_00_3,11407,2012-01-21 03:08:10.884004929,2012-01-21 15:08:10.884004929,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_3,40,True,chrono_train
11407_2012_01_19_12_00_00_4,11407,2012-01-21 22:21:55.544663428,2012-01-22 10:21:55.544663428,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_4,40,True,chrono_train
11407_2012_01_19_12_00_00_6,11407,2012-01-23 15:40:38.727150035,2012-01-24 03:40:38.727150035,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_6,40,True,chrono_train
11407_2012_01_19_12_00_00_8,11407,2012-01-24 22:00:59.999999996,2012-01-25 10:00:59.999999996,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11407\2012_01_19_12_00_00_8,40,True,chrono_train
11409_2012_01_22_12_00_00_0,11409,2012-01-22 00:00:00.000000000,2012-01-22 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11409\2012_01_22_12_00_00_0,40,True,chrono_train
11408_2012_01_30_14_15_01_0,11408,2012-01-30 02:15:01.000000000,2012-01-30 14:15:01.000000000,1.1647058823529413e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_30_14_15_01_0,40,True,chrono_train
11408_2012_02_01_04_46_09_0,11408,2012-01-31 16:46:09.000000000,2012-02-01 04:46:09.000000000,7.529411764705883e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_02_01_04_46_09_0,40,True,chrono_train
11408_2012_01_30_06_24_01_0,11408,2012-01-29 18:24:01.000000000,2012-01-30 06:24:01.000000000,7.882352941176471e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_30_06_24_01_0,40,True,chrono_train
11408_2012_01_22_12_00_00_0,11408,2012-01-22 00:00:00.000000000,2012-01-22 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_22_12_00_00_0,40,True,chrono_train
11408_2012_01_22_12_00_00_1,11408,2012-01-22 17:23:54.164386792,2012-01-23 05:23:54.164386792,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_22_12_00_00_1,40,True,chrono_train
11408_2012_01_22_12_00_00_2,11408,2012-01-23 06:18:58.874167284,2012-01-23 18:18:58.874167284,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_22_12_00_00_2,40,True,chrono_train
11408_2012_01_22_12_00_00_3,11408,2012-01-24 02:58:45.284590124,2012-01-24 14:58:45.284590124,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_22_12_00_00_3,40,True,chrono_train
11408_2012_01_22_12_00_00_4,11408,2012-01-24 22:00:59.999999998,2012-01-25 10:00:59.999999998,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_22_12_00_00_4,40,True,chrono_train
11408_2012_02_01_09_07_01_0,11408,2012-01-31 21:07:01.000000000,2012-02-01 09:07:01.000000000,9.176470588235296e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_02_01_09_07_01_0,40,True,chrono_train
11408_2012_01_31_04_41_01_0,11408,2012-01-30 16:41:01.000000000,2012-01-31 04:41:01.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_31_04_41_01_0,40,True,chrono_train
11408_2012_01_31_04_41_01_1,11408,2012-01-31 16:41:00.000000000,2012-02-01 04:41:00.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11408\2012_01_31_04_41_01_1,40,True,chrono_train
11410_2012_02_05_17_27_01_0,11410,2012-02-05 05:27:01.000000000,2012-02-05 17:27:01.000000000,1.4117647058823531e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_05_17_27_01_0,40,True,chrono_train
11410_2012_02_05_20_00_01_0,11410,2012-02-05 08:00:01.000000000,2012-02-05 20:00:01.000000000,1.1764705882352942e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_05_20_00_01_0,40,True,chrono_train
11410_2012_02_05_20_00_01_1,11410,2012-02-06 08:00:00.000000000,2012-02-06 20:00:00.000000000,1.1764705882352942e-05,1,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_05_20_00_01_1,40,True,chrono_train
11410_2012_02_04_12_47_01_0,11410,2012-02-04 00:47:01.000000000,2012-02-04 12:47:01.000000000,2.823529411764706e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_04_12_47_01_0,40,True,chrono_train
11410_2012_02_04_12_47_01_1,11410,2012-02-04 19:23:26.000000000,2012-02-05 07:23:26.000000000,2.823529411764706e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_04_12_47_01_1,40,True,chrono_train
11410_2012_02_02_04_47_01_0,11410,2012-02-01 16:47:01.000000000,2012-02-02 04:47:01.000000000,8.705882352941178e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_02_04_47_01_0,40,True,chrono_train
11410_2012_02_05_07_33_01_0,11410,2012-02-04 19:33:01.000000000,2012-02-05 07:33:01.000000000,1.0941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_05_07_33_01_0,40,True,chrono_train
11410_2012_02_06_22_19_01_0,11410,2012-02-06 10:19:01.000000000,2012-02-06 22:19:01.000000000,8.588235294117647e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_06_22_19_01_0,40,True,chrono_train
11410_2012_01_27_15_34_01_0,11410,2012-01-27 03:34:01.000000000,2012-01-27 15:34:01.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_01_27_15_34_01_0,40,True,chrono_train
11410_2012_01_29_03_23_01_0,11410,2012-01-28 15:23:01.000000000,2012-01-29 03:23:01.000000000,6e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_01_29_03_23_01_0,40,True,chrono_train
11410_2012_02_04_07_29_01_0,11410,2012-02-03 19:29:01.000000000,2012-02-04 07:29:01.000000000,3.647058823529412e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_04_07_29_01_0,40,True,chrono_train
11410_2012_01_29_04_40_01_0,11410,2012-01-28 16:40:01.000000000,2012-01-29 04:40:01.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_01_29_04_40_01_0,40,True,chrono_train
11410_2012_01_29_04_40_01_1,11410,2012-01-29 16:40:00.000000000,2012-01-30 04:40:00.000000000,1.5294117647058826e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_01_29_04_40_01_1,40,True,chrono_train
11410_2012_02_08_22_19_00_0,11410,2012-02-08 10:19:00.000000000,2012-02-08 22:19:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_08_22_19_00_0,40,True,chrono_train
11410_2012_02_06_17_34_01_0,11410,2012-02-06 05:34:01.000000000,2012-02-06 17:34:01.000000000,8e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_02_06_17_34_01_0,40,True,chrono_train
11410_2012_01_31_04_40_00_0,11410,2012-01-30 16:40:00.000000000,2012-01-31 04:40:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11410\2012_01_31_04_40_00_0,40,True,chrono_train
11411_2012_01_29_12_00_00_0,11411,2012-01-29 00:00:00.000000000,2012-01-29 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11411\2012_01_29_12_00_00_0,40,True,chrono_train
11411_2012_01_29_12_00_00_1,11411,2012-01-30 05:46:08.807497291,2012-01-30 17:46:08.807497291,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11411\2012_01_29_12_00_00_1,40,True,chrono_train
11411_2012_01_29_12_00_00_2,11411,2012-01-31 08:09:50.596878772,2012-01-31 20:09:50.596878772,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11411\2012_01_29_12_00_00_2,40,True,chrono_train
11411_2012_01_29_12_00_00_4,11411,2012-02-02 11:59:59.999999997,2012-02-02 23:59:59.999999997,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11411\2012_01_29_12_00_00_4,40,True,chrono_train
11413_2012_02_01_11_54_01_0,11413,2012-01-31 23:54:01.000000000,2012-02-01 11:54:01.000000000,5.882352941176471e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_01_11_54_01_0,40,True,chrono_train
11413_2012_02_01_18_15_01_0,11413,2012-02-01 06:15:01.000000000,2012-02-01 18:15:01.000000000,1.0470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_01_18_15_01_0,40,True,chrono_train
11413_2012_02_01_18_15_01_1,11413,2012-02-02 06:15:00.000000000,2012-02-02 18:15:00.000000000,1.0470588235294118e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_01_18_15_01_1,40,True,chrono_train
11413_2012_02_03_18_15_00_0,11413,2012-02-03 06:15:00.000000000,2012-02-03 18:15:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_0,40,True,chrono_train
11413_2012_02_03_18_15_00_1,11413,2012-02-03 18:19:07.248975468,2012-02-04 06:19:07.248975468,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_1,40,True,chrono_train
11413_2012_02_03_18_15_00_2,11413,2012-02-04 10:25:06.500040084,2012-02-04 22:25:06.500040084,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_2,40,True,chrono_train
11413_2012_02_03_18_15_00_3,11413,2012-02-05 01:34:35.068677908,2012-02-05 13:34:35.068677908,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_3,40,True,chrono_train
11413_2012_02_03_18_15_00_4,11413,2012-02-05 16:45:35.111494889,2012-02-06 04:45:35.111494889,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_4,40,True,chrono_train
11413_2012_02_03_18_15_00_5,11413,2012-02-06 05:23:02.264041770,2012-02-06 17:23:02.264041770,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_5,40,True,chrono_train
11413_2012_02_03_18_15_00_6,11413,2012-02-06 21:59:44.405335043,2012-02-07 09:59:44.405335043,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_02_03_18_15_00_6,40,True,chrono_train
11413_2012_01_30_12_00_00_0,11413,2012-01-30 00:00:00.000000000,2012-01-30 12:00:00.000000000,5.764705882352938e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11413\2012_01_30_12_00_00_0,40,True,chrono_train
11412_2012_01_30_12_00_00_0,11412,2012-01-30 00:00:00.000000000,2012-01-30 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11412\2012_01_30_12_00_00_0,40,True,chrono_train
11412_2012_01_30_12_00_00_1,11412,2012-01-30 12:00:00.000000000,2012-01-31 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11412\2012_01_30_12_00_00_1,40,True,chrono_train
11414_2012_02_05_12_00_00_0,11414,2012-02-05 00:00:00.000000000,2012-02-05 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11414\2012_02_05_12_00_00_0,40,True,chrono_train
11415_2012_02_09_15_36_01_0,11415,2012-02-09 03:36:01.000000000,2012-02-09 15:36:01.000000000,1.2941176470588237e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11415\2012_02_09_15_36_01_0,40,True,chrono_train
11415_2012_02_09_12_12_01_0,11415,2012-02-09 00:12:01.000000000,2012-02-09 12:12:01.000000000,1.1764705882352942e-06,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11415\2012_02_09_12_12_01_0,40,True,chrono_train
11415_2012_02_09_12_00_00_0,11415,2012-02-09 00:00:00.000000000,2012-02-09 12:00:00.000000000,8.823529411764706e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11415\2012_02_09_12_00_00_0,40,True,chrono_train
11416_2012_02_13_10_23_01_0,11416,2012-02-12 22:23:01.000000000,2012-02-13 10:23:01.000000000,3.294117647058824e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11416\2012_02_13_10_23_01_0,40,True,chrono_train
11416_2012_02_13_10_23_01_1,11416,2012-02-13 19:40:00.000000000,2012-02-14 07:40:00.000000000,3.294117647058824e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11416\2012_02_13_10_23_01_1,40,True,chrono_train
11416_2012_02_16_07_45_00_0,11416,2012-02-15 19:45:00.000000000,2012-02-16 07:45:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11416\2012_02_16_07_45_00_0,40,True,chrono_train
11416_2012_02_16_07_45_00_1,11416,2012-02-17 12:00:00.000000000,2012-02-18 00:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11416\2012_02_16_07_45_00_1,40,True,chrono_train
11416_2012_02_14_07_45_01_0,11416,2012-02-13 19:45:01.000000000,2012-02-14 07:45:01.000000000,4.705882352941176e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11416\2012_02_14_07_45_01_0,40,True,chrono_train
11416_2012_02_14_07_45_01_1,11416,2012-02-14 19:45:00.000000000,2012-02-15 07:45:00.000000000,4.705882352941176e-07,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11416\2012_02_14_07_45_01_1,40,True,chrono_train
11417_2012_02_12_11_08_00_0,11417,2012-02-11 23:08:00.000000000,2012-02-12 11:08:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11417\2012_02_12_11_08_00_0,40,True,chrono_train
11420_2012_02_13_12_00_00_0,11420,2012-02-13 00:00:00.000000000,2012-02-13 12:00:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11420\2012_02_13_12_00_00_0,40,True,chrono_train
11420_2012_02_13_12_00_00_1,11420,2012-02-15 08:35:46.110507059,2012-02-15 20:35:46.110507059,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11420\2012_02_13_12_00_00_1,40,True,chrono_train
11420_2012_02_13_12_00_00_2,11420,2012-02-17 03:52:10.565211007,2012-02-17 15:52:10.565211007,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11420\2012_02_13_12_00_00_2,40,True,chrono_train
11420_2012_02_13_12_00_00_3,11420,2012-02-20 14:28:11.564327353,2012-02-21 02:28:11.564327353,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11420\2012_02_13_12_00_00_3,40,True,chrono_train
11420_2012_02_13_12_00_00_5,11420,2012-02-24 11:59:59.999999997,2012-02-24 23:59:59.999999997,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11420\2012_02_13_12_00_00_5,40,True,chrono_train
11418_2012_02_13_21_55_00_0,11418,2012-02-13 09:55:00.000000000,2012-02-13 21:55:00.000000000,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11418\2012_02_13_21_55_00_0,40,True,chrono_train
11418_2012_02_13_21_55_00_1,11418,2012-02-14 00:08:40.820344266,2012-02-14 12:08:40.820344266,1e-09,0,E:\solar-flare-pred\data\external\sdobenchmark\raw\SDOBenchmark-data-full\training\11418\2012_02_13_21_55_00_1,40,True,chrono_train
